##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	1_2015-04-01_vendors-sort-downsample.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	10074315
Sequences flagged as poor quality	0
Sequence length	23-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1211	26-27	-0.12949682334441093
1211	28-29	-0.15142545265454999
1211	30-31	-0.11932155102275033
1211	32-33	-0.10717828766026116
1211	34-35	-0.10780613663654037
1211	36-37	-0.12350674696688202
1211	38-39	-0.11951568164265325
1211	40-41	-0.09474855922802305
1211	42-43	-0.07696323468582023
1211	44-45	-0.10074792995479953
1211	46-47	-0.0924487967040406
1211	48-49	-0.10599190321401863
1211	50-51	-0.07327151593243997
1211	52-53	-0.05780486929023709
1211	54-55	-0.06622957516298555
1211	56-57	-0.05110085935395148
1211	58-59	-0.05988474285103251
1211	60-61	-0.07110232500769342
1211	62-63	-0.06208194095800934
1211	64-65	-0.05781109165805276
1211	66-67	-0.024810255324446473
1211	68-69	-0.026241759626017824
1211	70-71	-7.015968078860624E-4
1211	72-73	0.009371833427763931
1211	74-75	-0.01615578446912025
1211	76-77	-0.007642368748527417
1211	78-79	-0.009772027842991804
1211	80-81	7.459009034249675E-5
1211	82-83	0.011146940090860369
1211	84-85	0.024950813305800068
1211	86-87	0.037813876527359014
1211	88-89	0.019076784362056287
1211	90-91	0.008416307973568848
1211	92-93	0.006207664697953419
1211	94-95	0.030993074880889537
1211	96-97	0.047441802142309086
1211	98-99	0.07929572031620324
1211	100-101	0.017931958337726428
1212	1	-0.2538560916271635
1212	2	-0.22531280328779957
1212	3	-0.22641263681664014
1212	4	-0.13579123053540343
1212	5	-0.13649604327972753
1212	6	-0.13028736639525818
1212	7	-0.14000655323413724
1212	8	-0.1266695223382044
1212	9	-0.1557632561112925
1212	10-11	-0.15463673240033415
1212	12-13	-0.19046263971628719
1212	14-15	-0.3100439535732278
1212	16-17	-0.2924630421703185
1212	18-19	-0.27143206873236636
1212	20-21	-0.25989096072221685
1212	22-23	-0.2669367703954677
1212	24-25	-0.2588768094452121
1212	26-27	-0.2412613511236401
1212	28-29	-0.28775594589218656
1212	30-31	-0.2303145128543349
1212	32-33	-0.28239136290196143
1212	34-35	-0.2838912269664746
1212	36-37	-0.28432040548871385
1212	38-39	-0.2417253022551904
1212	40-41	-0.2580371113901023
1212	42-43	-0.2548867007566358
1212	44-45	-0.2517226182431642
1212	46-47	-0.22504981725474948
1212	48-49	-0.24278734067389252
1212	50-51	-0.25953508403387104
1212	52-53	-0.27420249064375923
1212	54-55	-0.27029694660192405
1212	56-57	-0.26513711524331995
1212	58-59	-0.2481866198956979
1212	60-61	-0.2928543693251484
1212	62-63	-0.3345638799375905
1212	64-65	-0.3105084397973741
1212	66-67	-0.24492280387975285
1212	68-69	-0.2598753152218194
1212	70-71	-0.22892958021988363
1212	72-73	-0.1805932411352842
1212	74-75	-0.2008286613400898
1212	76-77	-0.2003117786896098
1212	78-79	-0.20262368401049713
1212	80-81	-0.23130500626168526
1212	82-83	-0.2640785642663843
1212	84-85	-0.2589967556494486
1212	86-87	-0.18558576895833312
1212	88-89	-0.21971239647689345
1212	90-91	-0.21158591117320213
1212	92-93	-0.23936724467951365
1212	94-95	-0.24149056082551823
1212	96-97	-0.2110256036477054
1212	98-99	-0.22870082976771045
1212	100-101	-0.21979463880234107
1213	1	-0.2424967322663676
1213	2	-0.2508620301659974
1213	3	-0.2027114570166617
1213	4	-0.14950849119259146
1213	5	-0.14156401563992205
1213	6	-0.16542931924480087
1213	7	-0.15088200783248595
1213	8	-0.15780537664893046
1213	9	-0.2019962563734765
1213	10-11	-0.1963229851843522
1213	12-13	-0.21061090047302855
1213	14-15	-0.32246760111974027
1213	16-17	-0.28810556597402837
1213	18-19	-0.3080357720180231
1213	20-21	-0.30849844036475815
1213	22-23	-0.33090155532375576
1213	24-25	-0.3141056948896903
1213	26-27	-0.31840759303521793
1213	28-29	-0.30421250299750824
1213	30-31	-0.33511906102924627
1213	32-33	-0.3278684194277801
1213	34-35	-0.33875106906477725
1213	36-37	-0.3194798468712037
1213	38-39	-0.3614341959451792
1213	40-41	-0.336972058389307
1213	42-43	-0.29223093383514964
1213	44-45	-0.3219305659838625
1213	46-47	-0.3151398561142287
1213	48-49	-0.2676496186160833
1213	50-51	-0.2594350432094572
1213	52-53	-0.24063381637346026
1213	54-55	-0.25757986324255455
1213	56-57	-0.2796702619497111
1213	58-59	-0.2824326086064488
1213	60-61	-0.2568397924559278
1213	62-63	-0.26098519989186286
1213	64-65	-0.2518602071858851
1213	66-67	-0.23070125230537286
1213	68-69	-0.2518375217921047
1213	70-71	-0.21746398696862457
1213	72-73	-0.2308669226672606
1213	74-75	-0.21822290997246796
1213	76-77	-0.2231534711532035
1213	78-79	-0.2138974504217046
1213	80-81	-0.18982634680730115
1213	82-83	-0.1956190236202815
1213	84-85	-0.21908366889458364
1213	86-87	-0.17142131327340593
1213	88-89	-0.2075782206198582
1213	90-91	-0.1683246166620549
1213	92-93	-0.18009285279192966
1213	94-95	-0.1565862754453704
1213	96-97	-0.14073390995365997
1213	98-99	-0.15318035581704947
1213	100-101	-0.13952954221431924
1214	1	-0.3612645900900944
1214	2	-0.3277632743262231
1214	3	-0.2992762674394598
1214	4	-0.23581471137283216
1214	5	-0.23306033918191815
1214	6	-0.240386110226666
1214	7	-0.220989435564789
1214	8	-0.22051680233678184
1214	9	-0.25658345214421985
1214	10-11	-0.2667898511329554
1214	12-13	-0.2948534835783079
1214	14-15	-0.41118487695004546
1214	16-17	-0.43391767542026827
1214	18-19	-0.42063660825073157
1214	20-21	-0.42673628773138716
1214	22-23	-0.4155174939570401
1214	24-25	-0.448475621715545
1214	26-27	-0.4459267128217732
1214	28-29	-0.47185710624626864
1214	30-31	-0.509755317632191
1214	32-33	-0.5295829773793628
1214	34-35	-0.5469805018963143
1214	36-37	-0.5109093016480273
1214	38-39	-0.5445761614517366
1214	40-41	-0.5418546470870353
1214	42-43	-0.5643989080971608
1214	44-45	-0.616968761149046
1214	46-47	-0.630890870459659
1214	48-49	-0.6500059258094879
1214	50-51	-0.647076310730391
1214	52-53	-0.6671742168743791
1214	54-55	-0.6467999242863911
1214	56-57	-0.6479889431749228
1214	58-59	-0.6374146904637641
1214	60-61	-0.6454799809676146
1214	62-63	-0.6899369506354773
1214	64-65	-0.7461255484900349
1214	66-67	-0.7403031454976414
1214	68-69	-0.7663411238268338
1214	70-71	-0.6820679651637249
1214	72-73	-0.7029467638828351
1214	74-75	-0.7262844325356639
1214	76-77	-0.6968793466111478
1214	78-79	-0.7022220276735425
1214	80-81	-0.6861110475818037
1214	82-83	-0.6870743458996529
1214	84-85	-0.7490828081116305
1214	86-87	-0.7653774824851354
1214	88-89	-0.7438783110244245
1214	90-91	-0.8020944934667753
1214	92-93	-0.8194771810118979
1214	94-95	-0.8858425359367459
1214	96-97	-0.8528066345920635
1214	98-99	-0.9056875308137151
1214	100-101	-0.9466194000123878
1215	1	-0.305542614656801
1215	2	-0.28688435528507483
1215	3	-0.2979729699339373
1215	4	-0.17592520728717176
1215	5	-0.15980020737003287
1215	6	-0.1575105974482014
1215	7	-0.16215752145573958
1215	8	-0.17902830193374086
1215	9	-0.1978045122474441
1215	10-11	-0.2142233265986775
1215	12-13	-0.24605867256896374
1215	14-15	-0.3557930890882659
1215	16-17	-0.3304129605100812
1215	18-19	-0.340344327832355
1215	20-21	-0.3458866940894154
1215	22-23	-0.3152901101369281
1215	24-25	-0.3485702931741841
1215	26-27	-0.3542468150438651
1215	28-29	-0.3762872291046975
1215	30-31	-0.3670807591440166
1215	32-33	-0.3180155371194786
1215	34-35	-0.31444422097293057
1215	36-37	-0.3264646919736549
1215	38-39	-0.33168066902546656
1215	40-41	-0.3560647360991993
1215	42-43	-0.3883974643104793
1215	44-45	-0.34197102443668115
1215	46-47	-0.3678547328718267
1215	48-49	-0.3983530606117114
1215	50-51	-0.3728263335509254
1215	52-53	-0.3406704240240046
1215	54-55	-0.3883683819812944
1215	56-57	-0.33322855936836504
1215	58-59	-0.36620048355269574
1215	60-61	-0.33598814394667187
1215	62-63	-0.3706810975107402
1215	64-65	-0.34554512551834193
1215	66-67	-0.3330275077080316
1215	68-69	-0.3051046926058092
1215	70-71	-0.32419498009620895
1215	72-73	-0.317971389472234
1215	74-75	-0.3280326986896611
1215	76-77	-0.31147291486068696
1215	78-79	-0.3209635765216845
1215	80-81	-0.3159460292487424
1215	82-83	-0.3374297843683465
1215	84-85	-0.3285667290668641
1215	86-87	-0.3294749634458114
1215	88-89	-0.34320961681323325
1215	90-91	-0.3644615050128053
1215	92-93	-0.37162427117087304
1215	94-95	-0.40204548397870354
1215	96-97	-0.3941113351697325
1215	98-99	-0.38521481190820595
1215	100-101	-0.36737705921667896
1216	1	-0.2958639769385627
1216	2	-0.28192399527427625
1216	3	-0.31563277121463074
1216	4	-0.1840399613596162
1216	5	-0.19430686794415664
1216	6	-0.2119424424188523
1216	7	-0.2145114772224872
1216	8	-0.24859351382680472
1216	9	-0.2581555092812309
1216	10-11	-0.28178541852278727
1216	12-13	-0.29557037870524994
1216	14-15	-0.39640561404691255
1216	16-17	-0.40250769799595076
1216	18-19	-0.4170987412985312
1216	20-21	-0.39045055444556453
1216	22-23	-0.43354417139556745
1216	24-25	-0.49628289730707564
1216	26-27	-0.4556654247182905
1216	28-29	-0.45887216753520477
1216	30-31	-0.4854529239028764
1216	32-33	-0.4875699052486624
1216	34-35	-0.48916224927665297
1216	36-37	-0.5334168881987367
1216	38-39	-0.5164379909076899
1216	40-41	-0.5228257601912105
1216	42-43	-0.47537956694744565
1216	44-45	-0.48966268706216454
1216	46-47	-0.4927687617259977
1216	48-49	-0.48977966410096485
1216	50-51	-0.5209730586139685
1216	52-53	-0.559036500187716
1216	54-55	-0.5519597311051925
1216	56-57	-0.5993752074906524
1216	58-59	-0.5775771996222332
1216	60-61	-0.6159084112598734
1216	62-63	-0.6057589815565123
1216	64-65	-0.5722845988639733
1216	66-67	-0.5999587657710848
1216	68-69	-0.6578728177538764
1216	70-71	-0.6574431291481488
1216	72-73	-0.602813192915093
1216	74-75	-0.6406474814937795
1216	76-77	-0.525676319635636
1216	78-79	-0.5955537311614094
1216	80-81	-0.5961365651443131
1216	82-83	-0.56656041769822
1216	84-85	-0.5775796801430175
1216	86-87	-0.5822539358665608
1216	88-89	-0.5971010784611295
1216	90-91	-0.5997202115012996
1216	92-93	-0.6282727059060704
1216	94-95	-0.6251711392210879
1216	96-97	-0.7046962313908196
1216	98-99	-0.6715787217913416
1216	100-101	-0.6235393192332594
2101	1	0.28889283817378697
2101	2	0.2690137815835598
2101	3	0.27293412983758003
2101	4	0.17052335108665773
2101	5	0.171807588310962
2101	6	0.1898772525077277
2101	7	0.20755428048895652
2101	8	0.20513301608873036
2101	9	0.2657777706880893
2101	10-11	0.26833798106179074
2101	12-13	0.26668790108148244
2101	14-15	0.395368043559543
2101	16-17	0.3894294311499138
2101	18-19	0.36762806502464684
2101	20-21	0.3821070748407607
2101	22-23	0.40370041287320646
2101	24-25	0.3926768587394065
2101	26-27	0.41530623133844813
2101	28-29	0.38490719983538924
2101	30-31	0.4022169322245901
2101	32-33	0.4411572943338271
2101	34-35	0.4178772959402153
2101	36-37	0.4425857903232284
2101	38-39	0.4585452628931961
2101	40-41	0.46047630850929977
2101	42-43	0.4681357811097655
2101	44-45	0.46788365989196734
2101	46-47	0.4535760914280971
2101	48-49	0.43552016525681125
2101	50-51	0.43697700919637583
2101	52-53	0.4590964827480519
2101	54-55	0.4475015846187276
2101	56-57	0.45035993313280187
2101	58-59	0.4313573084956275
2101	60-61	0.4184957488637835
2101	62-63	0.4224787446447493
2101	64-65	0.3808715497709869
2101	66-67	0.37834114571359834
2101	68-69	0.4008513624044667
2101	70-71	0.4072545718612304
2101	72-73	0.36729808950777
2101	74-75	0.3529632436723418
2101	76-77	0.3866100045427743
2101	78-79	0.4124314337004691
2101	80-81	0.4022066328525824
2101	82-83	0.3872856018447024
2101	84-85	0.41028745079468365
2101	86-87	0.43784352621510436
2101	88-89	0.43091281259007275
2101	90-91	0.40848663863422274
2101	92-93	0.4150750010374509
2101	94-95	0.41945528033087953
2101	96-97	0.4525909709369955
2101	98-99	0.4774996268459404
2101	100-101	0.4533619229873551
2102	1	0.27278649574041935
2102	2	0.24739562319631858
2102	3	0.2520747072396716
2102	4	0.16153800444897115
2102	5	0.1696241987495668
2102	6	0.14624087035534217
2102	7	0.16919258986430918
2102	8	0.15458770487775553
2102	9	0.21664361880198157
2102	10-11	0.23266334674571
2102	12-13	0.24037135102602747
2102	14-15	0.32445499942625133
2102	16-17	0.35185345021515957
2102	18-19	0.3665066464749174
2102	20-21	0.37714743967111986
2102	22-23	0.36860309799710933
2102	24-25	0.36656149889658707
2102	26-27	0.37022457589868196
2102	28-29	0.3862718632927482
2102	30-31	0.3802805779651095
2102	32-33	0.3854385364927566
2102	34-35	0.37800259642875744
2102	36-37	0.3872505965305777
2102	38-39	0.3302248856594119
2102	40-41	0.3354107410943712
2102	42-43	0.349282869479012
2102	44-45	0.33140417244351994
2102	46-47	0.3482215928661745
2102	48-49	0.3548574929020347
2102	50-51	0.36117319651972934
2102	52-53	0.3496481309842068
2102	54-55	0.3316482803007048
2102	56-57	0.3403315924409327
2102	58-59	0.3792945326983883
2102	60-61	0.3226782158663042
2102	62-63	0.3120809774673319
2102	64-65	0.30198906961146577
2102	66-67	0.31629100928157783
2102	68-69	0.3065129822582193
2102	70-71	0.29766199131420024
2102	72-73	0.3009338791949574
2102	74-75	0.27750442578874157
2102	76-77	0.2621947193703562
2102	78-79	0.3273291486500156
2102	80-81	0.3254211681261623
2102	82-83	0.3110251781415343
2102	84-85	0.33354777096301547
2102	86-87	0.32191719158022636
2102	88-89	0.30982484875517
2102	90-91	0.3180640333465803
2102	92-93	0.3319538574048977
2102	94-95	0.33209408612849245
2102	96-97	0.3410579027113414
2102	98-99	0.34634123398983974
2102	100-101	0.3108751274989032
2103	1	0.2834680073681284
2103	2	0.2743770154939469
2103	3	0.23053808516732488
2103	4	0.15610998334208404
2103	5	0.17309237983349135
2103	6	0.16433905977791596
2103	7	0.18488877503783385
2103	8	0.17925071920636526
2103	9	0.22354239772079865
2103	10-11	0.24961650552944548
2103	12-13	0.25180014434226905
2103	14-15	0.352461434360265
2103	16-17	0.34221317071260415
2103	18-19	0.342488297077125
2103	20-21	0.3371772140129963
2103	22-23	0.3548293826544864
2103	24-25	0.3824019662483522
2103	26-27	0.37731646965264076
2103	28-29	0.3728474761536802
2103	30-31	0.35735103127223766
2103	32-33	0.3715556410462426
2103	34-35	0.38904937365013836
2103	36-37	0.38349955678685177
2103	38-39	0.3847391807383076
2103	40-41	0.3604211867597158
2103	42-43	0.36777512789218747
2103	44-45	0.37901059597434283
2103	46-47	0.38558367259514625
2103	48-49	0.40055043920745703
2103	50-51	0.39533642035700467
2103	52-53	0.4046943327728556
2103	54-55	0.41097468877753585
2103	56-57	0.37060250224332236
2103	58-59	0.3611167213743869
2103	60-61	0.3590031046386528
2103	62-63	0.3219824659178201
2103	64-65	0.30085101839299
2103	66-67	0.3062646056567715
2103	68-69	0.288295435092941
2103	70-71	0.28229459872297724
2103	72-73	0.23566010183695596
2103	74-75	0.24270487181360778
2103	76-77	0.280572636657908
2103	78-79	0.29360869022313096
2103	80-81	0.2986293812679719
2103	82-83	0.2842105447517653
2103	84-85	0.3076779372907339
2103	86-87	0.3283924863674912
2103	88-89	0.3212319418947729
2103	90-91	0.3289239938355024
2103	92-93	0.3355957116148147
2103	94-95	0.34578214845573285
2103	96-97	0.38069607251142656
2103	98-99	0.39451037920899523
2103	100-101	0.3881425260986333
2104	1	0.20358594084591175
2104	2	0.21191594135413538
2104	3	0.17848682351856127
2104	4	0.12338905066238226
2104	5	0.10941403590555865
2104	6	0.13817367505601652
2104	7	0.14391490508992888
2104	8	0.1156304975916882
2104	9	0.16809027193774995
2104	10-11	0.16443217263157095
2104	12-13	0.17195168559369023
2104	14-15	0.25454759796492965
2104	16-17	0.24975212417052006
2104	18-19	0.2550915027229479
2104	20-21	0.22348571912337434
2104	22-23	0.2654767614093103
2104	24-25	0.2436429801037434
2104	26-27	0.13725939012364563
2104	28-29	0.1769829695665166
2104	30-31	0.26553604818359133
2104	32-33	0.2673598390559988
2104	34-35	0.2836114413716899
2104	36-37	0.2743774910954855
2104	38-39	0.27068400154988126
2104	40-41	0.2535912791034889
2104	42-43	0.2582243475950108
2104	44-45	0.24339098428188066
2104	46-47	0.24120699822606895
2104	48-49	0.24878093352403852
2104	50-51	0.20150824963049985
2104	52-53	0.1872559350162888
2104	54-55	0.19505931258848364
2104	56-57	0.18866457868173114
2104	58-59	0.17658027182677216
2104	60-61	0.15731150394366722
2104	62-63	0.1632862079395494
2104	64-65	0.13707336499111022
2104	66-67	0.14202344822624724
2104	68-69	0.17364171198745737
2104	70-71	0.16493837016787438
2104	72-73	0.17597405847119774
2104	74-75	0.15483122558308793
2104	76-77	0.12756079283026622
2104	78-79	0.1715835467191411
2104	80-81	0.1800972802345271
2104	82-83	0.17540019546679275
2104	84-85	0.18448146381995656
2104	86-87	0.1712279612757186
2104	88-89	0.16718259124755974
2104	90-91	0.14125573515384815
2104	92-93	0.17968743236718865
2104	94-95	0.1598174369009655
2104	96-97	0.17472382707597944
2104	98-99	0.17929602687076596
2104	100-101	0.13922142661714076
2105	1	0.20228941344591078
2105	2	0.18374650973577644
2105	3	0.1707600954261821
2105	4	0.1194561065100288
2105	5	0.1285122777296266
2105	6	0.12447498613855856
2105	7	0.14355185048628272
2105	8	0.13499491045447343
2105	9	0.16123667167674682
2105	10-11	0.16174007370586452
2105	12-13	0.17163346011390956
2105	14-15	0.260191756498962
2105	16-17	0.27106023780379473
2105	18-19	0.28976413686518754
2105	20-21	0.2844094732149003
2105	22-23	0.258775159111309
2105	24-25	0.2802574810520895
2105	26-27	0.28423203446975265
2105	28-29	0.2685981527496111
2105	30-31	0.28455284102207656
2105	32-33	0.27172781636915033
2105	34-35	0.27096198750258793
2105	36-37	0.31212898157183133
2105	38-39	0.28022688373145144
2105	40-41	0.2882649428925461
2105	42-43	0.31945411647526356
2105	44-45	0.3024250570901259
2105	46-47	0.30809041689766303
2105	48-49	0.3190149155819668
2105	50-51	0.3049887463949048
2105	52-53	0.31245163336963344
2105	54-55	0.31921855695406265
2105	56-57	0.3251663016291815
2105	58-59	0.31000323611787195
2105	60-61	0.3038917997743269
2105	62-63	0.2931906563902089
2105	64-65	0.29163600506701925
2105	66-67	0.2678774773190469
2105	68-69	0.3083149732553352
2105	70-71	0.26560888312867803
2105	72-73	0.22706452561830304
2105	74-75	0.26165673450370974
2105	76-77	0.2859931584364901
2105	78-79	0.2633858680877026
2105	80-81	0.2689771886986634
2105	82-83	0.31748419502806513
2105	84-85	0.3170614731225072
2105	86-87	0.29389984310262207
2105	88-89	0.2592692335456164
2105	90-91	0.30941479608222977
2105	92-93	0.3178758851895367
2105	94-95	0.3003491775942848
2105	96-97	0.32186177362059
2105	98-99	0.3334834824058319
2105	100-101	0.3114769822772985
2106	1	0.22281908410136708
2106	2	0.22419185874261416
2106	3	0.21200444364227167
2106	4	0.14150652139441178
2106	5	0.14930671580878396
2106	6	0.16583940985422174
2106	7	0.17881516525921626
2106	8	0.16419221460431999
2106	9	0.21752852828080904
2106	10-11	0.2244521736140399
2106	12-13	0.21877390830827892
2106	14-15	0.311216834836074
2106	16-17	0.31072960842700326
2106	18-19	0.3161350985536089
2106	20-21	0.3145880658608746
2106	22-23	0.3343719172467132
2106	24-25	0.31283247388694235
2106	26-27	0.31340427533018556
2106	28-29	0.3154087636837062
2106	30-31	0.3327479604602033
2106	32-33	0.3386341490401321
2106	34-35	0.32410408315232075
2106	36-37	0.35632938347616516
2106	38-39	0.3097214710824119
2106	40-41	0.3022311845888197
2106	42-43	0.31750506320663163
2106	44-45	0.3243179615768881
2106	46-47	0.3310911272347212
2106	48-49	0.3196613940296018
2106	50-51	0.30300982512309815
2106	52-53	0.3218682433108597
2106	54-55	0.3174170701163561
2106	56-57	0.31542904829436225
2106	58-59	0.350982102685343
2106	60-61	0.32498795192485375
2106	62-63	0.31164399224479666
2106	64-65	0.2937595955458505
2106	66-67	0.32020827103422533
2106	68-69	0.3072850917953218
2106	70-71	0.28446060261501316
2106	72-73	0.2917749420346354
2106	74-75	0.31761354121456264
2106	76-77	0.3121344646404083
2106	78-79	0.30627507180885516
2106	80-81	0.33019425855530216
2106	82-83	0.310692257702641
2106	84-85	0.30983092041267923
2106	86-87	0.31766920813096533
2106	88-89	0.3311630770144234
2106	90-91	0.3330875499019399
2106	92-93	0.33323795183677873
2106	94-95	0.34302336056123295
2106	96-97	0.344089631676475
2106	98-99	0.3562754270605879
2106	100-101	0.30718222165998554
2107	1	0.13694539097477332
2107	2	0.13295511805431914
2107	3	0.136701786990308
2107	4	0.09511525805845622
2107	5	0.08553703153070558
2107	6	0.07776456024218703
2107	7	0.11603463550244442
2107	8	0.080497699694412
2107	9	0.1265515823638168
2107	10-11	0.13471857718974434
2107	12-13	0.13632454012414996
2107	14-15	0.1897433975106111
2107	16-17	0.18301482519265733
2107	18-19	0.17573928464241817
2107	20-21	0.20627600758943743
2107	22-23	0.17056486518220026
2107	24-25	0.1817390414429525
2107	26-27	0.15998071846838258
2107	28-29	0.1924710117878945
2107	30-31	0.19872973977801678
2107	32-33	0.14427885642122362
2107	34-35	0.21681489410019594
2107	36-37	0.2268170672703178
2107	38-39	0.22526367176930506
2107	40-41	0.18037908152212623
2107	42-43	0.18429341114593
2107	44-45	0.2094869056535984
2107	46-47	0.15189456859557282
2107	48-49	0.17458767865856117
2107	50-51	0.19399105432840003
2107	52-53	0.20969423675840204
2107	54-55	0.17855905205829714
2107	56-57	0.16078031292190076
2107	58-59	0.1848752671788887
2107	60-61	0.17215642372975992
2107	62-63	0.18094725428454694
2107	64-65	0.15125568780155163
2107	66-67	0.16544463656554598
2107	68-69	0.15807256260428204
2107	70-71	0.17841625766245528
2107	72-73	0.16330614576794744
2107	74-75	0.17970316216054982
2107	76-77	0.17093203432499138
2107	78-79	0.19144622672538247
2107	80-81	0.21443418039577722
2107	82-83	0.18797576443271424
2107	84-85	0.19986484513460567
2107	86-87	0.22461953154081016
2107	88-89	0.2186311968116783
2107	90-91	0.23190846601298887
2107	92-93	0.2415965324911724
2107	94-95	0.24087210403423143
2107	96-97	0.24575925992649417
2107	98-99	0.26613516669656434
2107	100-101	0.2818724850761072
2108	1	0.13966072016020092
2108	2	0.14386304019877372
2108	3	0.15824499969342298
2108	4	0.09689875530311554
2108	5	0.1092305369090667
2108	6	0.11191025239192243
2108	7	0.13650458345251337
2108	8	0.11259686466187446
2108	9	0.13297598905521824
2108	10-11	0.15316312069288074
2108	12-13	0.1435742521214678
2108	14-15	0.17403049174377827
2108	16-17	0.1431421818817995
2108	18-19	0.16772030515884495
2108	20-21	0.18713781180628786
2108	22-23	0.18288584398811736
2108	24-25	0.18231178910983203
2108	26-27	0.17170051652630036
2108	28-29	0.18492349727918622
2108	30-31	0.1457669414708107
2108	32-33	0.17127315525074494
2108	34-35	0.16335317873169686
2108	36-37	0.17310240939075783
2108	38-39	0.17476730479695135
2108	40-41	0.15321468433910468
2108	42-43	0.16625230021627857
2108	44-45	0.18779698770794795
2108	46-47	0.19026346183006382
2108	48-49	0.18134293456211736
2108	50-51	0.21684271186781956
2108	52-53	0.226004112745116
2108	54-55	0.22048273997634737
2108	56-57	0.22365134951103016
2108	58-59	0.21507723419200175
2108	60-61	0.22432100569157853
2108	62-63	0.24622065994397246
2108	64-65	0.2516327090847881
2108	66-67	0.22016697688542308
2108	68-69	0.19285259632627572
2108	70-71	0.20273804271876372
2108	72-73	0.13140279754468054
2108	74-75	0.20574990154002393
2108	76-77	0.20762929436546074
2108	78-79	0.20623372176108745
2108	80-81	0.22705092532518023
2108	82-83	0.2365240581066601
2108	84-85	0.257418842135408
2108	86-87	0.23366552345866154
2108	88-89	0.2499909193268408
2108	90-91	0.24682522286673958
2108	92-93	0.24351148210547535
2108	94-95	0.27355774125845045
2108	96-97	0.2729289576473022
2108	98-99	0.30398991262467945
2108	100-101	0.272289907438946
2109	1	0.11127417595201905
2109	2	0.09178872643569491
2109	3	0.07002031747062176
2109	4	0.04517669071636021
2109	5	0.04147645109862452
2109	6	0.0702323812340353
2109	7	0.09273187550234496
2109	8	0.07860155990302076
2109	9	0.07586487477581016
2109	10-11	0.08539552379785675
2109	12-13	0.09051360367129746
2109	14-15	0.14213113570438907
2109	16-17	0.09113194531433777
2109	18-19	0.09510652778407547
2109	20-21	0.10669976853976948
2109	22-23	0.09744441967632156
2109	24-25	0.11597967957531807
2109	26-27	0.10262066271678805
2109	28-29	0.09250976653221699
2109	30-31	0.10706481918961686
2109	32-33	0.10180514819153075
2109	34-35	0.09808802521793325
2109	36-37	0.12292336918001467
2109	38-39	0.10391796658069552
2109	40-41	0.10170187613428538
2109	42-43	0.08819211838324037
2109	44-45	0.0504964948807185
2109	46-47	0.07009581462154557
2109	48-49	0.1060680478509326
2109	50-51	0.11377374586356837
2109	52-53	0.10627066887875003
2109	54-55	0.10614671421974009
2109	56-57	0.11898472640726254
2109	58-59	0.11524652461135787
2109	60-61	0.07247648587775046
2109	62-63	0.059743071027554606
2109	64-65	0.05159591301480759
2109	66-67	0.08576652342342328
2109	68-69	0.09670860682174975
2109	70-71	0.08754833288570296
2109	72-73	0.0634172452955255
2109	74-75	0.09015918794768396
2109	76-77	0.06913459087228802
2109	78-79	0.10339356152518775
2109	80-81	0.08847328995273074
2109	82-83	0.08151796252064969
2109	84-85	0.08956048584170873
2109	86-87	0.1030023576846375
2109	88-89	0.09006539554147963
2109	90-91	0.07954387821478548
2109	92-93	0.07598133590726519
2109	94-95	0.09423824264581526
2109	96-97	0.13537352542310543
2109	98-99	0.11099957850982634
2109	100-101	0.10075712465494746
2110	1	0.0729311203680183
2110	2	0.06396719620970259
2110	3	0.06757334838655282
2110	4	0.029326548439293276
2110	5	0.03166116988968781
2110	6	0.03654898044042909
2110	7	0.04954482112288616
2110	8	0.03474054865527876
2110	9	0.052471736877294006
2110	10-11	0.06157246518957038
2110	12-13	0.050130710461189665
2110	14-15	0.07690283891325578
2110	16-17	0.06890519546427498
2110	18-19	0.06105786910274702
2110	20-21	0.048447076982895965
2110	22-23	0.04639930791807956
2110	24-25	0.07368225452046318
2110	26-27	0.0811903471698372
2110	28-29	0.10103546413868258
2110	30-31	0.1042618961235604
2110	32-33	0.10741570583756754
2110	34-35	0.12086388489969124
2110	36-37	0.10607983918626473
2110	38-39	0.09013931113410933
2110	40-41	0.0895617566867486
2110	42-43	-0.07904914250637063
2110	44-45	-0.07245920858333932
2110	46-47	0.011478171177294882
2110	48-49	0.08257400012545446
2110	50-51	0.1241356391162256
2110	52-53	0.10685683563026771
2110	54-55	0.0990158212957013
2110	56-57	0.13047604059723028
2110	58-59	0.15964285246374033
2110	60-61	0.11995484736285533
2110	62-63	0.1051634597322817
2110	64-65	0.11865098462475032
2110	66-67	0.14806785746210238
2110	68-69	0.12231007477845424
2110	70-71	0.11340338665971927
2110	72-73	0.1322587717604975
2110	74-75	0.12449701531901525
2110	76-77	0.11362423373938668
2110	78-79	0.1167306133654833
2110	80-81	0.12155315775027731
2110	82-83	0.09567062123904435
2110	84-85	0.09697381259054794
2110	86-87	0.12674820130321507
2110	88-89	0.117487349974148
2110	90-91	0.11083501516379357
2110	92-93	0.10710404956871855
2110	94-95	0.13015765094055354
2110	96-97	0.1600377291088435
2110	98-99	0.12392786628610253
